has_3ds_auth,has_delivery_proof,has_avs_cvv_match,has_ip_device_fingerprint,has_prior_comms,has_signed_receipt,has_usage_logs,days_remaining,days_since_transaction,repeat_dispute_count,transaction_amount_inr,evidence_completeness_score,outcome,fraud_code_3ds,evidence_density,deadline_urgency,high_value_flag,repeat_fraud_signal,full_evidence_with_comms,merchant_category_woe,reason_code_amex_A01,reason_code_amex_A02,reason_code_amex_A08,reason_code_amex_C02,reason_code_amex_C04,reason_code_amex_C05,reason_code_amex_C08,reason_code_amex_C14,reason_code_amex_C18,reason_code_amex_C28,reason_code_amex_C31,reason_code_amex_F10,reason_code_amex_F14,reason_code_amex_F24,reason_code_amex_F29,reason_code_amex_F30,reason_code_amex_F31,reason_code_amex_M10,reason_code_amex_M49,reason_code_amex_P05,reason_code_amex_P08,reason_code_amex_R03,reason_code_amex_R13,reason_code_disc_AA,reason_code_disc_AP,reason_code_disc_CD,reason_code_disc_DP,reason_code_disc_IC,reason_code_disc_RG,reason_code_disc_RM,reason_code_disc_UA,reason_code_disc_UD,reason_code_disc_nan,reason_code_mc_4808,reason_code_mc_4812,reason_code_mc_4834,reason_code_mc_4837,reason_code_mc_4841,reason_code_mc_4850,reason_code_mc_4853,reason_code_mc_4855,reason_code_mc_4863,reason_code_mc_4870,reason_code_mc_4871,reason_code_rupay_1062,reason_code_rupay_1065,reason_code_rupay_1085,reason_code_rupay_ru01,reason_code_rupay_ru02,reason_code_visa_10.1,reason_code_visa_10.2,reason_code_visa_10.3,reason_code_visa_10.4,reason_code_visa_10.5,reason_code_visa_11.1,reason_code_visa_11.2,reason_code_visa_11.3,reason_code_visa_12.1,reason_code_visa_12.5,reason_code_visa_12.6.1,reason_code_visa_13.1,reason_code_visa_13.2,reason_code_visa_13.3,reason_code_visa_13.4,reason_code_visa_13.5,reason_code_visa_13.6,reason_code_visa_13.7,reason_code_visa_13.8,reason_code_visa_13.9,network_amex,network_disc,network_mc,network_rupay,network_visa
1,0,0,0,0,0,0,1.0,0.8067226890756303,0.0,0.27172431283738985,0,0,1,0.14285714285714285,0.0,0,1.0,0,-0.00596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,0,0,1,0,0.3863636363636364,0.7058823529411765,0.5,0.034816806282143266,1,1,1,0.5714285714285714,0.6136363636363636,0,0.1,0,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,0,0,0,0.09090909090909091,0.8151260504201681,0.0,0.3404632970018204,1,1,1,0.5714285714285714,0.9090909090909091,0,1.0,0,-0.067801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,1,0,0,1,0.04545454545454545,0.07563025210084033,0.125,0.033268568092438125,2,1,0,0.5714285714285714,0.9545454545454546,0,0.4375,0,-0.053963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,0,0,0,0.5681818181818182,0.12605042016806722,0.125,0.17529678395047543,2,1,0,0.14285714285714285,0.4318181818181819,0,0.4375,0,-0.053963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,0,0,0,0,0.5,0.1092436974789916,0.0,0.08203024136754232,1,1,1,0.2857142857142857,0.5,0,1.0,0,-0.053963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,0,0,0,0.6136363636363636,0.3949579831932773,0.125,0.01937067930312261,2,1,0,0.14285714285714285,0.38636363636363635,0,0.4375,0,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,0,0,1,0,0.7954545454545455,0.3109243697478991,0.0,0.0636255088241577,2,1,1,0.42857142857142855,0.2045454545454545,0,1.0,0,-0.067801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,1,1,1,1,0.18181818181818182,0.03361344537815126,0.0,0.08337235417820911,2,1,1,0.8571428571428571,0.8181818181818182,0,1.0,1,-0.067801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0,0,0,0.22727272727272727,0.15126050420168066,0.0,0.09862239822027502,2,1,1,0.2857142857142857,0.7727272727272727,0,1.0,0,-0.00596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,0,0,1,0.5,0.6554621848739496,0.25,0.0237975239422883,1,1,1,0.42857142857142855,0.5,0,0.25,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,1,0,0,1,0.4772727272727273,0.3529411764705882,0.0,0.2503601236752274,0,1,1,0.5714285714285714,0.5227272727272727,0,1.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,1,0,1,0,0,1,0.7727272727272728,0.07563025210084033,0.0,0.0008840753251240624,2,1,0,0.42857142857142855,0.22727272727272727,0,1.0,0,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,1,0,0,0,0.24999999999999997,0.025210084033613446,0.0,0.07742331361440258,0,1,1,0.5714285714285714,0.75,0,1.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,0,1,0,0.27272727272727276,0.8907563025210083,0.125,0.030541449328645727,1,1,1,0.5714285714285714,0.7272727272727273,0,0.4375,0,-0.00596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,1,0,0,0,0.9772727272727273,0.5546218487394958,0.25,0.0495133245334307,2,0,0,0.42857142857142855,0.02272727272727276,0,0.25,0,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,1,1,1,0,0.7272727272727273,0.6890756302521008,0.0,0.16343308542118257,2,1,1,0.5714285714285714,0.27272727272727276,0,1.0,1,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,0,1,0,0,0.8636363636363636,0.2689075630252101,0.0,0.007429024189519606,2,0,0,0.2857142857142857,0.13636363636363633,0,1.0,1,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,0,0,1,0,0.7045454545454546,0.5966386554621849,0.0,0.003240474786236408,1,1,1,0.5714285714285714,0.2954545454545454,0,1.0,0,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,0,0,0,0.9545454545454546,0.546218487394958,0.125,0.10383408523990799,1,1,1,0.42857142857142855,0.04545454545454541,0,0.4375,0,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,0,1,0,0.7272727272727273,0.5546218487394958,0.0,0.04896405401472154,2,1,1,0.5714285714285714,0.27272727272727276,0,1.0,0,-0.067801,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,0,0,0,0,0.5909090909090909,0.1092436974789916,0.125,0.23122773960798734,0,0,1,0.42857142857142855,0.4090909090909091,0,0.4375,0,-0.00596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,1,1,0,0.4545454545454546,0.8907563025210083,0.375,0.030304856201590964,2,0,0,0.5714285714285714,0.5454545454545454,0,0.15625,1,-0.00596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0,0,1,0,0.8863636363636365,0.2941176470588235,0.0,0.15963874442240214,1,1,1,0.5714285714285714,0.11363636363636369,0,1.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1,0,0,0.7954545454545455,0.5546218487394958,0.125,0.24711539361692172,2,0,1,0.42857142857142855,0.2045454545454545,0,0.4375,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,1,0,0,1.0,0.6302521008403361,0.0,0.10630997274072713,2,1,1,0.5714285714285714,0.0,0,1.0,1,-0.00596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,1,0,0,0,0.5,0.7983193277310925,0.0,0.42174597217222276,1,1,0,0.2857142857142857,0.5,0,1.0,0,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0,0,1,0.5,0.23529411764705882,0.0,0.03885659137388268,1,1,1,0.42857142857142855,0.5,0,1.0,0,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,1,0,1,0.7727272727272728,0.42857142857142855,0.0,0.02006837371161,2,1,1,0.5714285714285714,0.22727272727272727,0,1.0,1,-0.067801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,0,1,1,0.31818181818181823,0.34453781512605036,0.0,0.03388388043366329,2,1,0,0.42857142857142855,0.6818181818181819,0,1.0,0,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,0,0,0,1,0.1590909090909091,0.7563025210084033,0.25,0.22353216517604488,2,0,1,0.42857142857142855,0.8409090909090908,0,0.25,0,-0.053963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,0,1,1,0.5,0.9243697478991596,0.0,0.3015546210978091,2,1,1,0.5714285714285714,0.5,0,1.0,0,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,1,0,1,0,0.06818181818181818,0.8739495798319328,0.0,0.19447665685400928,1,1,1,0.5714285714285714,0.9318181818181818,0,1.0,0,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,0,0,0,0.5227272727272727,0.8151260504201681,0.5,0.12721697547176075,2,0,1,0.5714285714285714,0.4772727272727273,0,0.1,0,0.104974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,1,0,0,1,0.0,0.6302521008403361,0.25,0.020923002554014296,0,0,0,0.5714285714285714,1.0,0,0.25,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,1,0,0,0.8863636363636365,0.4621848739495798,0.125,0.10794161426299113,1,1,1,0.7142857142857142,0.11363636363636369,0,0.4375,0,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,0,1,0,0.20454545454545456,0.5546218487394958,0.0,0.26058418077076595,0,0,1,0.5714285714285714,0.7954545454545454,0,1.0,0,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,1,0,0,0,0.09090909090909091,0.10084033613445378,0.25,0.23739277778203305,1,0,0,0.42857142857142855,0.9090909090909091,0,0.25,0,-0.053963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,0,1,1,0.31818181818181823,0.27731092436974786,0.0,0.10260720519687867,2,1,1,0.5714285714285714,0.6818181818181819,0,1.0,0,-0.067801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,0,0,0,0.4772727272727273,0.23529411764705882,0.375,0.01780235622925023,1,0,0,0.2857142857142857,0.5227272727272727,0,0.15625,0,-0.053963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0,1,0,0.5227272727272727,0.058823529411764705,1.0,0.4028702661162047,0,0,1,0.2857142857142857,0.4772727272727273,0,0.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,0,1,0,0.9772727272727273,0.4201680672268907,0.375,0.02879014955579215,0,0,1,0.42857142857142855,0.02272727272727276,0,0.15625,0,-0.00596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,0,1,0,1,0,0.3863636363636364,0.8571428571428571,0.125,0.19606540523381444,2,1,1,0.5714285714285714,0.6136363636363636,0,0.4375,0,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0,0,1,0.022727272727272728,0.2521008403361344,0.0,0.016145012863687466,0,1,1,0.2857142857142857,0.9772727272727273,0,1.0,0,-0.067801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,0,0,0,0.29545454545454547,0.7563025210084033,1.0,0.03015881526417155,2,0,0,0.14285714285714285,0.7045454545454545,0,0.0,0,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0,0,0,0,0.8636363636363636,0.14285714285714285,0.125,0.007528767766824708,2,1,1,0.42857142857142855,0.13636363636363633,0,0.4375,0,-0.067801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,0,0,0,0.7727272727272728,0.3109243697478991,0.0,0.0015216852919925144,2,1,1,0.42857142857142855,0.22727272727272727,0,1.0,0,0.104974,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,1,0,0,0,0.5454545454545455,0.21008403361344538,0.375,0.5485826965318682,1,0,0,0.42857142857142855,0.45454545454545453,0,0.15625,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1,0,0,0.34090909090909094,0.7815126050420168,0.0,0.04673514250480633,0,1,0,0.42857142857142855,0.6590909090909091,0,1.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,1,1,1,0,0.8863636363636365,0.06722689075630252,0.0,0.28311686764316646,2,1,1,0.7142857142857142,0.11363636363636369,0,1.0,1,-0.053963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,1,0,1,0.8181818181818182,0.7478991596638656,0.0,0.10005216963557,2,1,0,0.42857142857142855,0.18181818181818185,0,1.0,1,-0.00596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,0,1,1,0.6136363636363636,0.5294117647058824,0.0,0.11662798624355647,2,1,1,0.8571428571428571,0.38636363636363635,0,1.0,0,-0.067801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,1,0,1,1,0.09090909090909091,0.8235294117647058,0.125,0.148469506294824,0,0,1,0.7142857142857142,0.9090909090909091,0,0.4375,0,-0.053963,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,1,0,0,0.27272727272727276,0.26050420168067223,0.0,0.046228765128556025,0,0,1,0.2857142857142857,0.7272727272727273,0,1.0,0,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1,0,1,1,0.7727272727272728,0.8823529411764706,0.0,0.13834008645010737,2,0,0,0.42857142857142855,0.22727272727272727,0,1.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,0,1,0,0.4772727272727273,0.7478991596638656,0.0,0.12741629241548819,0,0,1,0.5714285714285714,0.5227272727272727,0,1.0,0,0.023616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
